,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,YEARS_EMPLOYED,YEARS_ALIVE,ON_TIME_RATE,ON_TIME,Higher education,Secondary / secondary special,Incomplete higher,Lower secondary,Academic degree
696166,5139378,0,1,1,117000,0,0,0,3,4.44,28.16,0.0,0,0.0,0.0,0.0,0.0,1.0
696169,5139379,0,1,1,117000,0,0,0,3,4.44,28.16,45.0,0,0.0,0.0,0.0,0.0,1.0
696189,5139380,0,1,1,117000,0,0,0,3,4.44,28.16,23.52941176470588,0,0.0,0.0,0.0,0.0,1.0
696206,5139381,0,1,1,117000,0,0,0,3,4.44,28.16,0.0,0,0.0,0.0,0.0,0.0,1.0
696218,5139387,0,1,0,247500,0,0,0,2,1.1,43.82,95.23809523809523,1,0.0,1.0,0.0,0.0,0.0
696239,5139388,0,1,0,247500,0,0,0,2,1.1,43.82,95.23809523809523,1,0.0,1.0,0.0,0.0,0.0
696260,5139389,0,1,0,247500,0,0,0,2,1.1,43.82,92.85714285714286,1,0.0,1.0,0.0,0.0,0.0
696274,5139390,0,1,0,247500,0,0,0,2,1.1,43.82,83.33333333333334,1,0.0,1.0,0.0,0.0,0.0
696286,5139391,0,1,0,247500,0,0,0,2,1.1,43.82,95.23809523809523,1,0.0,1.0,0.0,0.0,0.0
696307,5139392,0,1,0,247500,0,0,0,2,1.1,43.82,87.5,1,0.0,1.0,0.0,0.0,0.0
696315,5139393,0,1,0,247500,0,0,0,2,1.1,43.82,91.66666666666666,1,0.0,1.0,0.0,0.0,0.0
696327,5139394,0,1,0,247500,0,0,0,2,1.1,43.82,100.0,1,0.0,1.0,0.0,0.0,0.0
696336,5139399,1,1,0,112500,0,0,0,2,0.0,60.39,62.5,0,0.0,0.0,0.0,0.0,1.0
696352,5139402,1,1,0,112500,0,0,0,2,0.0,60.39,0.0,0,0.0,0.0,0.0,0.0,1.0
696355,5139404,1,1,0,112500,0,0,0,2,0.0,60.39,60.0,0,0.0,0.0,0.0,0.0,1.0
696370,5139419,1,1,2,94500,1,0,0,4,18.11,38.78,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
696385,5139442,1,0,5,112500,1,0,0,7,3.69,33.16,100.0,1,0.0,0.0,0.0,0.0,1.0
696410,5139445,0,1,0,112500,0,1,0,1,0.0,58.24,100.0,1,0.0,0.0,0.0,0.0,1.0
696449,5139447,0,1,0,112500,0,1,0,1,0.0,58.24,100.0,1,0.0,0.0,0.0,0.0,1.0
696456,5139467,1,1,0,135000,0,0,0,2,0.68,26.7,95.83333333333334,1,0.0,0.0,1.0,0.0,0.0
696480,5139468,1,1,0,135000,0,0,0,2,0.68,26.7,95.45454545454545,1,0.0,0.0,1.0,0.0,0.0
696502,5139469,1,1,0,135000,0,0,0,2,0.68,26.7,94.44444444444444,1,0.0,0.0,1.0,0.0,0.0
696520,5139470,1,1,0,135000,0,0,0,2,0.68,26.7,92.85714285714286,1,0.0,0.0,1.0,0.0,0.0
696534,5139478,1,1,0,166500,0,0,0,2,8.61,40.13,78.04878048780488,1,0.0,0.0,0.0,0.0,1.0
696575,5139479,1,1,0,166500,0,0,0,2,8.61,40.13,68.0,0,0.0,0.0,0.0,0.0,1.0
696625,5139486,0,1,0,225000,0,0,0,2,1.1,44.14,7.6923076923076925,0,0.0,0.0,0.0,0.0,1.0
696677,5139487,0,1,0,225000,0,0,0,2,1.1,44.14,80.76923076923077,1,0.0,0.0,0.0,0.0,1.0
696729,5139488,0,1,0,225000,0,0,0,2,1.1,44.14,6.666666666666667,0,0.0,0.0,0.0,0.0,1.0
696744,5139489,0,1,0,225000,0,0,0,2,1.1,44.14,91.80327868852459,1,0.0,0.0,0.0,0.0,1.0
696805,5139490,0,1,0,225000,0,0,0,2,1.1,44.14,6.451612903225806,0,0.0,0.0,0.0,0.0,1.0
696836,5139491,0,1,0,225000,0,0,0,2,1.1,44.14,6.25,0,0.0,0.0,0.0,0.0,1.0
696852,5139492,0,1,0,225000,0,0,0,2,1.1,44.14,98.14814814814815,1,0.0,0.0,0.0,0.0,1.0
696906,5139493,0,1,0,225000,0,0,0,2,1.1,44.14,60.86956521739131,0,0.0,0.0,0.0,0.0,1.0
696929,5139494,0,1,0,225000,0,0,0,2,1.1,44.14,72.72727272727273,0,0.0,0.0,0.0,0.0,1.0
696951,5139495,0,1,0,225000,0,0,0,2,1.1,44.14,7.142857142857142,0,0.0,0.0,0.0,0.0,1.0
696965,5139496,0,1,0,225000,0,0,0,2,1.1,44.14,100.0,1,0.0,0.0,0.0,0.0,1.0
696966,5139514,0,0,0,99000,0,0,0,1,0.0,59.81,41.17647058823529,0,0.0,0.0,0.0,0.0,1.0
697000,5139515,0,0,0,99000,0,0,0,1,0.0,59.81,40.0,0,0.0,0.0,0.0,0.0,1.0
697005,5139518,0,0,0,99000,0,0,0,1,0.0,59.81,100.0,1,0.0,0.0,0.0,0.0,1.0
697032,5139519,0,0,0,99000,0,0,0,1,0.0,59.81,25.0,0,0.0,0.0,0.0,0.0,1.0
697036,5139522,0,1,0,135000,1,1,0,2,8.69,40.37,0.0,0,0.0,1.0,0.0,0.0,0.0
697056,5139525,0,1,0,135000,1,1,0,2,8.69,40.37,7.4074074074074066,0,0.0,1.0,0.0,0.0,0.0
697083,5139526,0,1,0,135000,1,1,0,2,8.69,40.37,59.25925925925925,0,0.0,1.0,0.0,0.0,0.0
697110,5139527,0,1,0,135000,1,1,0,2,8.69,40.37,0.0,0,0.0,1.0,0.0,0.0,0.0
697121,5139528,0,1,0,135000,1,1,0,2,8.69,40.37,0.0,0,0.0,1.0,0.0,0.0,0.0
697132,5139529,0,1,0,135000,1,1,0,2,8.69,40.37,100.0,1,0.0,1.0,0.0,0.0,0.0
697174,5139530,0,1,0,135000,1,1,0,2,8.69,40.37,0.0,0,0.0,1.0,0.0,0.0,0.0
697203,5139531,0,1,0,135000,1,1,0,2,8.69,40.37,9.090909090909092,0,0.0,1.0,0.0,0.0,0.0
697214,5139532,0,1,0,135000,1,1,0,2,8.69,40.37,0.0,0,0.0,1.0,0.0,0.0,0.0
697227,5139533,0,1,0,135000,1,1,0,2,8.69,40.37,100.0,1,0.0,1.0,0.0,0.0,0.0
697240,5139534,0,1,0,49500,0,0,0,2,0.0,58.55,85.36585365853658,1,0.0,0.0,0.0,0.0,1.0
697281,5139535,0,1,0,49500,0,0,0,2,0.0,58.55,64.51612903225806,0,0.0,0.0,0.0,0.0,1.0
697312,5139536,0,1,0,49500,0,0,0,2,0.0,58.55,80.0,1,0.0,0.0,0.0,0.0,1.0
697342,5139548,1,1,2,157500,0,1,0,4,17.36,37.22,50.0,0,0.0,1.0,0.0,0.0,0.0
697366,5139549,1,1,2,157500,0,1,0,4,17.36,37.22,67.56756756756756,0,0.0,1.0,0.0,0.0,0.0
697403,5139550,1,1,2,157500,0,1,0,4,17.36,37.22,68.42105263157895,0,0.0,1.0,0.0,0.0,0.0
697441,5139551,1,1,2,157500,0,1,0,4,17.36,37.22,57.14285714285714,0,0.0,1.0,0.0,0.0,0.0
697469,5139553,1,1,2,157500,0,1,0,4,17.36,37.22,0.0,0,0.0,1.0,0.0,0.0,0.0
697470,5139554,1,1,2,157500,0,1,0,4,17.36,37.22,8.695652173913043,0,0.0,1.0,0.0,0.0,0.0
697493,5139555,1,1,2,157500,0,1,0,4,17.36,37.22,45.45454545454545,0,0.0,1.0,0.0,0.0,0.0
697515,5139572,1,1,2,225000,0,0,0,4,22.11,40.15,66.66666666666666,0,0.0,0.0,1.0,0.0,0.0
697518,5139574,1,1,2,225000,0,0,0,4,22.11,40.15,40.0,0,0.0,0.0,1.0,0.0,0.0
697558,5139575,1,1,2,225000,0,0,0,4,22.11,40.15,72.97297297297297,0,0.0,0.0,1.0,0.0,0.0
697595,5139576,1,1,2,225000,0,0,0,4,22.11,40.15,75.0,0,0.0,0.0,1.0,0.0,0.0
697599,5139577,0,1,0,225000,0,0,0,1,0.27,29.93,21.73913043478261,0,0.0,0.0,0.0,0.0,1.0
697622,5139578,0,1,0,180000,0,0,0,1,0.0,64.17,43.90243902439025,0,0.0,0.0,0.0,0.0,1.0
697663,5139579,0,1,0,180000,0,0,0,1,0.0,64.17,9.090909090909092,0,0.0,0.0,0.0,0.0,1.0
697674,5139580,0,1,0,180000,0,0,0,1,0.0,64.17,6.25,0,0.0,0.0,0.0,0.0,1.0
697690,5139581,0,1,0,180000,0,0,0,1,0.0,64.17,6.25,0,0.0,0.0,0.0,0.0,1.0
697706,5139582,0,1,0,180000,0,0,0,1,0.0,64.17,0.0,0,0.0,0.0,0.0,0.0,1.0
697716,5139583,0,1,0,180000,0,0,0,1,0.0,64.17,0.0,0,0.0,0.0,0.0,0.0,1.0
697723,5139675,0,1,0,99000,1,1,0,1,3.76,28.09,100.0,1,0.0,1.0,0.0,0.0,0.0
697756,5139676,0,1,0,99000,1,1,0,1,3.76,28.09,64.70588235294117,0,0.0,1.0,0.0,0.0,0.0
697790,5139677,0,1,0,99000,1,1,0,1,3.76,28.09,100.0,1,0.0,1.0,0.0,0.0,0.0
697795,5139678,0,1,0,99000,1,1,0,1,3.76,28.09,100.0,1,0.0,1.0,0.0,0.0,0.0
697799,5139680,1,0,1,166500,0,0,0,3,10.69,38.41,14.285714285714285,0,0.0,0.0,0.0,0.0,1.0
697806,5139681,1,0,1,166500,0,0,0,3,10.69,38.41,73.68421052631578,0,0.0,0.0,0.0,0.0,1.0
697825,5139682,1,0,1,166500,0,0,0,3,10.69,38.41,14.285714285714285,0,0.0,0.0,0.0,0.0,1.0
697832,5139683,1,0,1,166500,0,0,0,3,10.69,38.41,64.70588235294117,0,0.0,0.0,0.0,0.0,1.0
697849,5139684,1,0,1,166500,0,0,0,3,10.69,38.41,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
697855,5139685,1,0,1,166500,0,0,0,3,10.69,38.41,0.0,0,0.0,0.0,0.0,0.0,1.0
697861,5139715,0,1,0,202500,0,0,0,2,0.0,63.85,57.89473684210527,0,0.0,0.0,0.0,0.0,1.0
697880,5139717,0,1,0,202500,0,0,0,2,0.0,63.85,57.89473684210527,0,0.0,0.0,0.0,0.0,1.0
697899,5139718,1,1,0,126000,0,1,0,1,0.0,53.98,100.0,1,0.0,0.0,0.0,1.0,0.0
697911,5139721,1,1,1,90000,1,0,0,3,0.6,40.47,100.0,1,0.0,0.0,0.0,0.0,1.0
697953,5139722,1,1,1,90000,1,0,0,3,0.6,40.47,35.714285714285715,0,0.0,0.0,0.0,0.0,1.0
697967,5139723,1,1,1,90000,1,0,0,3,0.6,40.47,40.0,0,0.0,0.0,0.0,0.0,1.0
697982,5139728,0,1,0,135000,0,0,0,2,6.35,56.06,23.809523809523807,0,0.0,0.0,0.0,0.0,1.0
698003,5139729,0,1,0,135000,0,0,0,2,6.35,56.06,85.18518518518519,1,0.0,0.0,0.0,0.0,1.0
698030,5139730,0,1,0,135000,0,0,0,2,6.35,56.06,100.0,1,0.0,0.0,0.0,0.0,1.0
698044,5139731,0,1,0,135000,0,0,0,2,6.35,56.06,66.66666666666666,0,0.0,0.0,0.0,0.0,1.0
698053,5139739,0,1,0,202500,0,1,1,2,7.27,26.5,0.0,0,0.0,1.0,0.0,0.0,0.0
698060,5139740,0,1,0,202500,0,1,1,2,7.27,26.5,72.22222222222221,0,0.0,1.0,0.0,0.0,0.0
698078,5139748,0,1,0,202500,0,1,1,2,7.27,26.5,0.0,0,0.0,1.0,0.0,0.0,0.0
698090,5139749,0,1,0,202500,0,1,1,2,7.27,26.5,0.0,0,0.0,1.0,0.0,0.0,0.0
698097,5139752,0,1,0,105750,1,0,0,2,0.68,45.31,88.23529411764706,1,0.0,0.0,0.0,0.0,1.0
698114,5139757,1,1,0,337500,0,0,0,2,20.53,64.96,0.0,0,0.0,1.0,0.0,0.0,0.0
698122,5139758,1,1,0,337500,0,0,0,2,20.53,64.96,75.0,0,0.0,1.0,0.0,0.0,0.0
698166,5139759,1,1,0,337500,0,0,0,2,20.53,64.96,7.6923076923076925,0,0.0,1.0,0.0,0.0,0.0
698179,5139760,1,1,0,337500,0,0,0,2,20.53,64.96,77.55102040816327,1,0.0,1.0,0.0,0.0,0.0
698228,5139761,1,1,0,337500,0,0,0,2,20.53,64.96,7.6923076923076925,0,0.0,1.0,0.0,0.0,0.0
698241,5139762,1,1,0,337500,0,0,0,2,20.53,64.96,77.08333333333334,1,0.0,1.0,0.0,0.0,0.0
698289,5139764,1,1,0,337500,0,0,0,2,20.53,64.96,74.4186046511628,0,0.0,1.0,0.0,0.0,0.0
698332,5139765,1,1,0,337500,0,0,0,2,20.53,64.96,0.0,0,0.0,1.0,0.0,0.0,0.0
698344,5139776,0,1,0,180000,0,0,0,1,0.0,61.42,83.6734693877551,1,0.0,1.0,0.0,0.0,0.0
698393,5139777,0,1,0,180000,0,0,0,1,0.0,61.42,72.91666666666666,0,0.0,1.0,0.0,0.0,0.0
698441,5139779,0,1,0,180000,0,0,0,1,0.0,61.42,74.46808510638297,0,0.0,1.0,0.0,0.0,0.0
698488,5139780,0,1,0,180000,0,0,0,1,0.0,61.42,82.6086956521739,1,0.0,1.0,0.0,0.0,0.0
698534,5139781,0,1,0,180000,0,0,0,1,0.0,61.42,83.33333333333334,1,0.0,1.0,0.0,0.0,0.0
698570,5139804,1,1,2,112500,0,0,0,4,3.27,36.88,92.85714285714286,1,0.0,0.0,0.0,0.0,1.0
698598,5139806,0,0,0,90000,0,0,0,2,4.1,33.99,75.60975609756098,1,0.0,1.0,0.0,0.0,0.0
698639,5139807,0,0,0,90000,0,0,0,2,4.1,33.99,76.19047619047619,1,0.0,1.0,0.0,0.0,0.0
698681,5139811,0,1,0,108000,1,1,0,2,20.11,43.83,60.0,0,0.0,0.0,0.0,0.0,1.0
698706,5139812,0,1,0,108000,1,1,0,2,20.11,43.83,74.35897435897436,0,0.0,0.0,0.0,0.0,1.0
698745,5139813,0,1,0,108000,1,1,0,2,20.11,43.83,75.0,0,0.0,0.0,0.0,0.0,1.0
698785,5139814,0,1,0,108000,1,1,0,2,20.11,43.83,75.0,0,0.0,0.0,0.0,0.0,1.0
698825,5139815,0,1,0,108000,1,1,0,2,20.11,43.83,88.46153846153845,1,0.0,0.0,0.0,0.0,1.0
698851,5139816,0,1,0,108000,1,1,0,2,20.11,43.83,78.43137254901961,1,0.0,0.0,0.0,0.0,1.0
698902,5139817,0,1,0,108000,1,1,0,2,20.11,43.83,15.384615384615385,0,0.0,0.0,0.0,0.0,1.0
698941,5139818,0,1,0,108000,1,1,0,2,20.11,43.83,58.333333333333336,0,0.0,0.0,0.0,0.0,1.0
698965,5139819,0,1,0,108000,1,1,0,2,20.11,43.83,7.6923076923076925,0,0.0,0.0,0.0,0.0,1.0
698991,5139820,0,1,0,108000,1,1,0,2,20.11,43.83,74.19354838709677,0,0.0,0.0,0.0,0.0,1.0
699022,5139821,0,1,0,108000,1,1,0,2,20.11,43.83,65.51724137931035,0,0.0,0.0,0.0,0.0,1.0
699051,5139822,0,1,0,108000,1,1,0,2,20.11,43.83,60.0,0,0.0,0.0,0.0,0.0,1.0
699076,5139823,0,1,0,108000,1,1,0,2,20.11,43.83,0.0,0,0.0,0.0,0.0,0.0,1.0
699085,5139844,1,1,0,202500,0,0,0,2,7.27,28.72,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
699091,5139845,1,1,0,202500,0,0,0,2,7.27,28.72,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
699097,5139846,1,1,0,202500,0,0,0,2,7.27,28.72,9.090909090909092,0,0.0,0.0,0.0,0.0,1.0
699108,5139847,1,1,0,202500,0,0,0,2,7.27,28.72,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
699114,5139848,1,1,0,202500,0,0,0,2,7.27,28.72,100.0,1,0.0,0.0,0.0,0.0,1.0
699120,5139849,1,1,0,202500,0,0,0,2,7.27,28.72,100.0,1,0.0,0.0,0.0,0.0,1.0
699126,5139856,0,1,0,157500,0,0,0,1,1.85,52.32,68.0,0,0.0,0.0,0.0,0.0,1.0
699176,5139857,0,1,0,157500,0,0,0,1,1.85,52.32,51.42857142857142,0,0.0,0.0,0.0,0.0,1.0
699211,5139859,1,1,0,189000,0,0,0,1,0.0,54.82,60.86956521739131,0,0.0,0.0,0.0,0.0,1.0
699234,5139873,1,1,0,720000,1,1,0,1,13.19,56.96,72.54901960784314,0,0.0,1.0,0.0,0.0,0.0
699285,5139874,1,1,0,720000,1,1,0,1,13.19,56.96,4.3478260869565215,0,0.0,1.0,0.0,0.0,0.0
699308,5139877,1,1,0,720000,1,1,0,1,13.19,56.96,64.51612903225806,0,0.0,1.0,0.0,0.0,0.0
699339,5139878,1,1,0,720000,1,1,0,1,13.19,56.96,64.51612903225806,0,0.0,1.0,0.0,0.0,0.0
699370,5139879,1,1,0,720000,1,1,0,1,13.19,56.96,76.27118644067797,1,0.0,1.0,0.0,0.0,0.0
699429,5139880,1,1,0,720000,1,1,0,1,13.19,56.96,38.983050847457626,0,0.0,1.0,0.0,0.0,0.0
699488,5139881,1,1,0,720000,1,1,0,1,13.19,56.96,84.61538461538461,1,0.0,1.0,0.0,0.0,0.0
699540,5139882,1,1,0,720000,1,1,0,1,13.19,56.96,0.0,0,0.0,1.0,0.0,0.0,0.0
699559,5139883,1,1,0,720000,1,1,0,1,13.19,56.96,35.714285714285715,0,0.0,1.0,0.0,0.0,0.0
699573,5139897,1,0,1,166500,0,0,0,3,15.94,39.7,85.29411764705883,1,0.0,1.0,0.0,0.0,0.0
699607,5139898,1,0,1,166500,0,0,0,3,15.94,39.7,82.35294117647058,1,0.0,1.0,0.0,0.0,0.0
699641,5139899,1,0,1,166500,0,0,0,3,15.94,39.7,83.87096774193549,1,0.0,1.0,0.0,0.0,0.0
699672,5139900,1,0,1,166500,0,0,0,3,15.94,39.7,72.72727272727273,0,0.0,1.0,0.0,0.0,0.0
699694,5139901,1,0,1,166500,0,0,0,3,15.94,39.7,87.17948717948718,1,0.0,1.0,0.0,0.0,0.0
699733,5139902,1,0,1,166500,0,0,0,3,15.94,39.7,85.0,1,0.0,1.0,0.0,0.0,0.0
699773,5139904,1,0,1,166500,0,0,0,3,15.94,39.7,85.0,1,0.0,1.0,0.0,0.0,0.0
699813,5139911,1,0,1,166500,0,0,0,3,15.94,39.7,87.17948717948718,1,0.0,1.0,0.0,0.0,0.0
699852,5139912,1,0,1,166500,0,0,0,3,15.94,39.7,80.64516129032258,1,0.0,1.0,0.0,0.0,0.0
699883,5139913,1,0,1,166500,0,0,0,3,15.94,39.7,76.0,1,0.0,1.0,0.0,0.0,0.0
699908,5139914,0,0,2,112500,0,0,0,4,0.85,33.39,70.83333333333334,0,0.0,0.0,0.0,0.0,1.0
699956,5139916,0,0,2,112500,0,0,0,4,0.85,33.39,72.54901960784314,0,0.0,0.0,0.0,0.0,1.0
700007,5139917,0,0,2,112500,0,0,0,4,0.85,33.39,78.26086956521739,1,0.0,0.0,0.0,0.0,1.0
700030,5139946,1,1,0,121500,1,0,0,2,8.85,54.76,83.78378378378379,1,0.0,0.0,0.0,0.0,1.0
700067,5139947,1,1,0,121500,1,0,0,2,8.85,54.76,83.33333333333334,1,0.0,0.0,0.0,0.0,1.0
700103,5139948,1,1,0,121500,1,0,0,2,8.85,54.76,87.2340425531915,1,0.0,0.0,0.0,0.0,1.0
700150,5139949,1,1,0,121500,1,0,0,2,8.85,54.76,85.71428571428571,1,0.0,0.0,0.0,0.0,1.0
700192,5139950,1,1,0,121500,1,0,0,2,8.85,54.76,83.78378378378379,1,0.0,0.0,0.0,0.0,1.0
700229,5139951,1,1,0,121500,1,0,0,2,8.85,54.76,83.33333333333334,1,0.0,0.0,0.0,0.0,1.0
700265,5139952,1,1,0,135000,1,1,0,2,1.1,32.18,100.0,1,0.0,1.0,0.0,0.0,0.0
700287,5139953,1,1,0,135000,1,1,0,2,1.1,32.18,16.666666666666664,0,0.0,1.0,0.0,0.0,0.0
700299,5139954,1,1,0,135000,1,1,0,2,1.1,32.18,70.0,0,0.0,1.0,0.0,0.0,0.0
700339,5139955,1,1,0,135000,1,1,0,2,1.1,32.18,100.0,1,0.0,1.0,0.0,0.0,0.0
700361,5139956,1,1,0,135000,1,1,0,2,1.1,32.18,100.0,1,0.0,1.0,0.0,0.0,0.0
700396,5139957,1,1,0,135000,1,1,0,2,1.1,32.18,16.666666666666664,0,0.0,1.0,0.0,0.0,0.0
700408,5139958,1,1,0,135000,1,1,0,2,1.1,32.18,100.0,1,0.0,1.0,0.0,0.0,0.0
700429,5139959,1,1,0,135000,1,1,0,2,1.1,32.18,9.090909090909092,0,0.0,1.0,0.0,0.0,0.0
700440,5139961,1,1,0,135000,1,1,0,2,1.1,32.18,16.666666666666664,0,0.0,1.0,0.0,0.0,0.0
700452,5139962,1,1,0,135000,1,1,0,2,1.1,32.18,100.0,1,0.0,1.0,0.0,0.0,0.0
700463,5139981,1,0,1,225000,0,1,0,2,4.35,38.09,9.090909090909092,0,0.0,0.0,0.0,0.0,1.0
700474,5139982,1,0,1,225000,0,1,0,2,4.35,38.09,0.0,0,0.0,0.0,0.0,0.0,1.0
700496,5139983,1,0,1,225000,0,1,0,2,4.35,38.09,0.0,0,0.0,0.0,0.0,0.0,1.0
700504,5139984,0,1,2,166500,1,1,0,4,7.52,30.15,0.0,0,0.0,0.0,0.0,0.0,1.0
700507,5139985,0,1,2,166500,1,1,0,4,7.52,30.15,87.5,1,0.0,0.0,0.0,0.0,1.0
700515,5139987,1,0,0,135000,0,0,0,1,4.1,25.57,100.0,1,0.0,0.0,0.0,0.0,1.0
700538,5139988,1,0,0,135000,0,0,0,1,4.1,25.57,100.0,1,0.0,0.0,0.0,0.0,1.0
700561,5140003,0,1,0,238500,0,0,0,2,5.18,48.48,0.0,0,0.0,0.0,1.0,0.0,0.0
700565,5140012,1,1,1,180000,0,0,0,2,3.93,31.09,100.0,1,0.0,0.0,0.0,0.0,1.0
700597,5140013,1,1,1,180000,0,0,0,2,3.93,31.09,100.0,1,0.0,0.0,0.0,0.0,1.0
700629,5140014,1,1,1,180000,0,0,0,2,3.93,31.09,84.375,1,0.0,0.0,0.0,0.0,1.0
700661,5140015,1,1,1,180000,0,0,0,2,3.93,31.09,76.0,1,0.0,0.0,0.0,0.0,1.0
700686,5140016,1,1,1,180000,0,0,0,2,3.93,31.09,85.36585365853658,1,0.0,0.0,0.0,0.0,1.0
700727,5140017,1,1,1,180000,0,0,0,2,3.93,31.09,10.0,0,0.0,0.0,0.0,0.0,1.0
700747,5140018,1,1,1,180000,0,0,0,2,3.93,31.09,72.0,0,0.0,0.0,0.0,0.0,1.0
700772,5140019,1,1,1,180000,0,0,0,2,3.93,31.09,89.79591836734694,1,0.0,0.0,0.0,0.0,1.0
700821,5140020,1,1,1,180000,0,0,0,2,3.93,31.09,10.0,0,0.0,0.0,0.0,0.0,1.0
700841,5140021,1,1,1,180000,0,0,0,2,3.93,31.09,86.36363636363636,1,0.0,0.0,0.0,0.0,1.0
700885,5140022,1,1,1,180000,0,0,0,2,3.93,31.09,15.789473684210526,0,0.0,0.0,0.0,0.0,1.0
700904,5140027,0,1,0,184500,0,0,0,2,7.1,36.54,81.25,1,0.0,0.0,0.0,0.0,1.0
700936,5140046,0,0,0,90000,0,0,0,1,0.0,63.67,100.0,1,0.0,0.0,0.0,0.0,1.0
700945,5140050,0,1,0,90000,0,1,0,2,0.0,56.68,61.76470588235294,0,0.0,0.0,0.0,0.0,1.0
700979,5140057,1,1,0,157500,0,1,0,1,3.44,29.36,44.44444444444444,0,0.0,0.0,0.0,0.0,1.0
700997,5140066,0,1,0,450000,0,0,0,2,2.85,45.21,33.33333333333333,0,0.0,1.0,0.0,0.0,0.0
701009,5140067,0,1,0,450000,0,0,0,2,2.85,45.21,15.384615384615385,0,0.0,1.0,0.0,0.0,0.0
701022,5140068,0,1,0,450000,0,0,0,2,2.85,45.21,68.75,0,0.0,1.0,0.0,0.0,0.0
701038,5140069,0,1,0,450000,0,0,0,2,2.85,45.21,75.0,0,0.0,1.0,0.0,0.0,0.0
701050,5140070,0,1,0,450000,0,0,0,2,2.85,45.21,33.33333333333333,0,0.0,1.0,0.0,0.0,0.0
701062,5140074,0,1,0,90000,0,0,0,2,1.18,41.44,42.857142857142854,0,0.0,0.0,0.0,0.0,1.0
701083,5140075,0,1,0,90000,0,0,0,2,1.18,41.44,23.809523809523807,0,0.0,0.0,0.0,0.0,1.0
701104,5140076,0,1,0,90000,0,0,0,2,1.18,41.44,23.809523809523807,0,0.0,0.0,0.0,0.0,1.0
701125,5140077,0,1,0,90000,0,0,0,2,1.18,41.44,70.0,0,0.0,0.0,0.0,0.0,1.0
701145,5140078,0,1,0,90000,0,0,0,2,1.18,41.44,0.0,0,0.0,0.0,0.0,0.0,1.0
701152,5140079,0,1,0,90000,0,0,0,2,1.18,41.44,14.285714285714285,0,0.0,0.0,0.0,0.0,1.0
701159,5140096,1,1,0,225000,0,0,0,2,4.1,45.45,92.3076923076923,1,0.0,1.0,0.0,0.0,0.0
701172,5140097,1,1,0,225000,0,0,0,2,4.1,45.45,61.53846153846154,0,0.0,1.0,0.0,0.0,0.0
701198,5140098,1,1,0,225000,0,0,0,2,4.1,45.45,92.85714285714286,1,0.0,1.0,0.0,0.0,0.0
701212,5140099,1,1,0,225000,0,0,0,2,4.1,45.45,0.0,0,0.0,1.0,0.0,0.0,0.0
701220,5140100,1,1,0,225000,0,0,0,2,4.1,45.45,0.0,0,0.0,1.0,0.0,0.0,0.0
701223,5140101,0,0,0,135000,0,0,0,1,3.52,56.51,33.33333333333333,0,0.0,0.0,0.0,0.0,1.0
701235,5140102,0,0,0,135000,0,0,0,1,3.52,56.51,54.54545454545454,0,0.0,0.0,0.0,0.0,1.0
701246,5140103,0,0,0,135000,0,0,0,1,3.52,56.51,37.5,0,0.0,0.0,0.0,0.0,1.0
701254,5140104,0,0,0,135000,0,0,0,1,3.52,56.51,8.333333333333332,0,0.0,0.0,0.0,0.0,1.0
701266,5140105,0,0,0,135000,0,0,0,1,3.52,56.51,50.0,0,0.0,0.0,0.0,0.0,1.0
701272,5140106,1,1,0,360000,0,0,0,2,2.27,55.3,78.57142857142857,1,0.0,0.0,0.0,0.0,1.0
701300,5140107,1,1,0,360000,0,0,0,2,2.27,55.3,70.0,0,0.0,0.0,0.0,0.0,1.0
701320,5140108,1,1,0,360000,0,0,0,2,2.27,55.3,50.0,0,0.0,0.0,0.0,0.0,1.0
701332,5140109,1,1,0,360000,0,0,0,2,2.27,55.3,25.0,0,0.0,0.0,0.0,0.0,1.0
701340,5140110,0,1,0,193500,0,0,0,1,1.1,24.85,11.11111111111111,0,0.0,0.0,1.0,0.0,0.0
701358,5140111,0,1,0,193500,0,0,0,1,1.1,24.85,15.789473684210526,0,0.0,0.0,1.0,0.0,0.0
701377,5140112,0,1,0,193500,0,0,0,1,1.1,24.85,15.789473684210526,0,0.0,0.0,1.0,0.0,0.0
701396,5140113,0,1,1,81000,0,0,0,3,22.61,45.45,74.35897435897436,0,0.0,0.0,0.0,0.0,1.0
701435,5140114,0,1,1,81000,0,0,0,3,22.61,45.45,16.666666666666664,0,0.0,0.0,0.0,0.0,1.0
701447,5140115,0,1,1,81000,0,0,0,3,22.61,45.45,0.0,0,0.0,0.0,0.0,0.0,1.0
701458,5140116,1,1,0,247500,0,0,0,2,1.43,63.6,3.125,0,0.0,0.0,0.0,0.0,1.0
701490,5140131,0,1,1,225000,0,0,0,3,3.44,44.5,82.35294117647058,1,0.0,0.0,0.0,0.0,1.0
